name,profile_icon_url,match_id,game_date,game_duration,champion_name,champion_icon_url,win,kills,deaths,assists,kda,kill_participation,gold_earned,gold_per_min,cs,cs_per_min,total_damage,damage_per_min,damage_to_objectives,team_damage_pct,vision_score,wards_placed,control_wards,items,summoner_spells,is_anomaly,anomaly_reason
Kashtanova,https://ddragon.leagueoflegends.com/cdn/16.2.1/img/profileicon/7040.png,RU_546084656,2025-12-21 23:54:35.352,1939,Morgana,https://ddragon.leagueoflegends.com/cdn/16.2.1/img/champion/Morgana.png,False,1,6,3,0.67,0.14,9506,294.2,199,6.2,13473,416.9,6801,0.13,34,10,2,"[{""id"": 1056, ""name"": ""Doran's Ring"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/1056.png""}, {""id"": 2503, ""name"": ""Blackfire Torch"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/2503.png""}, {""id"": 3020, ""name"": ""Sorcerer's Shoes"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3020.png""}, {""id"": 6653, ""name"": ""Liandry's Torment"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/6653.png""}, {""id"": 3916, ""name"": ""Oblivion Orb"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3916.png""}, {""id"": 1029, ""name"": ""Cloth Armor"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/1029.png""}, {""id"": 3363, ""name"": ""Farsight Alteration"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3363.png""}]","[{""id"": 4, ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/spell/SummonerFlash.png""}, {""id"": 12, ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/spell/SummonerTeleport.png""}]",False,
Kashtanova,https://ddragon.leagueoflegends.com/cdn/16.2.1/img/profileicon/7040.png,RU_545789658,2025-12-19 06:16:18.117,2796,Janna,https://ddragon.leagueoflegends.com/cdn/16.2.1/img/champion/Janna.png,False,2,11,23,2.27,0.49,13567,291.1,50,1.1,13178,282.8,4200,0.06,180,66,14,"[{""id"": 6621, ""name"": ""Dawncore"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/6621.png""}, {""id"": 3170, ""name"": ""Swiftmarch"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3170.png""}, {""id"": 3870, ""name"": ""Dream Maker"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3870.png""}, {""id"": 3041, ""name"": ""Mejai's Soulstealer"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3041.png""}, {""id"": 6617, ""name"": ""Moonstone Renewer"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/6617.png""}, {""id"": 3107, ""name"": ""Redemption"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3107.png""}, {""id"": 3364, ""name"": ""Oracle Lens"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3364.png""}]","[{""id"": 4, ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/spell/SummonerFlash.png""}, {""id"": 7, ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/spell/SummonerHeal.png""}]",False,
Kashtanova,https://ddragon.leagueoflegends.com/cdn/16.2.1/img/profileicon/7040.png,RU_545788469,2025-12-19 05:29:04.037,2387,Lux,https://ddragon.leagueoflegends.com/cdn/16.2.1/img/champion/Lux.png,True,5,8,23,3.5,0.6,12665,318.3,84,2.1,34652,871.0,12908,0.16,110,51,9,"[{""id"": 6655, ""name"": ""Luden's Echo"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/6655.png""}, {""id"": 3175, ""name"": ""Spellslinger's Shoes"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3175.png""}, {""id"": 1058, ""name"": ""Needlessly Large Rod"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/1058.png""}, {""id"": 4645, ""name"": ""Shadowflame"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/4645.png""}, {""id"": 3041, ""name"": ""Mejai's Soulstealer"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3041.png""}, {""id"": 3871, ""name"": ""Zaz'Zak's Realmspike"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3871.png""}, {""id"": 3364, ""name"": ""Oracle Lens"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3364.png""}]","[{""id"": 4, ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/spell/SummonerFlash.png""}, {""id"": 14, ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/spell/SummonerDot.png""}]",False,
Kashtanova,https://ddragon.leagueoflegends.com/cdn/16.2.1/img/profileicon/7040.png,RU_545790149,2025-12-19 04:47:08.389,1714,Janna,https://ddragon.leagueoflegends.com/cdn/16.2.1/img/champion/Janna.png,True,6,4,15,5.25,0.53,9815,343.6,24,0.8,10126,354.5,2179,0.09,94,41,7,"[{""id"": 3041, ""name"": ""Mejai's Soulstealer"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3041.png""}, {""id"": 3170, ""name"": ""Swiftmarch"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3170.png""}, {""id"": 3870, ""name"": ""Dream Maker"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3870.png""}, {""id"": 3114, ""name"": ""Forbidden Idol"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3114.png""}, {""id"": 6617, ""name"": ""Moonstone Renewer"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/6617.png""}, {""id"": 3107, ""name"": ""Redemption"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3107.png""}, {""id"": 3364, ""name"": ""Oracle Lens"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3364.png""}]","[{""id"": 4, ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/spell/SummonerFlash.png""}, {""id"": 7, ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/spell/SummonerHeal.png""}]",False,
Kashtanov,https://ddragon.leagueoflegends.com/cdn/16.2.1/img/profileicon/1211.png,RU_543109621,2025-11-22 18:33:53.078,1322,Naafiri,https://ddragon.leagueoflegends.com/cdn/16.2.1/img/champion/Naafiri.png,True,33,16,23,3.5,0.68,18640,846.0,37,1.7,60377,2740.3,1605,0.29,0,0,0,"[{""id"": 126697, ""name"": ""Hubris"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/126697.png""}, {""id"": 3047, ""name"": ""Plated Steelcaps"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3047.png""}, {""id"": 3161, ""name"": ""Spear of Shojin"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3161.png""}, {""id"": 6333, ""name"": ""Death's Dance"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/6333.png""}, {""id"": 6694, ""name"": ""Serylda's Grudge"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/6694.png""}, {""id"": 6695, ""name"": ""Serpent's Fang"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/6695.png""}, {""id"": 2052, ""name"": ""Poro-Snax"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/2052.png""}]","[{""id"": 4, ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/spell/SummonerFlash.png""}, {""id"": 32, ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/spell/SummonerSnowball.png""}]",True,Very high damage (2740 DPM)
Kashtanov,https://ddragon.leagueoflegends.com/cdn/16.2.1/img/profileicon/1211.png,RU_543106672,2025-11-22 18:11:22.296,763,Veigar,https://ddragon.leagueoflegends.com/cdn/16.2.1/img/champion/Veigar.png,False,8,8,21,3.62,0.78,9310,732.1,34,2.7,16366,1287.0,0,0.22,0,0,0,"[{""id"": 3040, ""name"": ""Seraph's Embrace"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3040.png""}, {""id"": 3111, ""name"": ""Mercury's Treads"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3111.png""}, {""id"": 3089, ""name"": ""Rabadon's Deathcap"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3089.png""}, {""id"": 1028, ""name"": ""Ruby Crystal"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/1028.png""}, {""id"": 1052, ""name"": ""Amplifying Tome"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/1052.png""}, {""id"": 1052, ""name"": ""Amplifying Tome"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/1052.png""}, {""id"": 2052, ""name"": ""Poro-Snax"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/2052.png""}]","[{""id"": 4, ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/spell/SummonerFlash.png""}, {""id"": 13, ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/spell/SummonerMana.png""}]",False,
Kashtanov,https://ddragon.leagueoflegends.com/cdn/16.2.1/img/profileicon/1211.png,RU_543102860,2025-11-22 17:50:58.913,855,Renekton,https://ddragon.leagueoflegends.com/cdn/16.2.1/img/champion/Renekton.png,False,9,11,30,3.55,0.81,10158,712.8,28,2.0,15200,1066.7,604,0.14,0,0,0,"[{""id"": 2051, ""name"": ""Guardian's Horn"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/2051.png""}, {""id"": 3071, ""name"": ""Black Cleaver"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3071.png""}, {""id"": 3047, ""name"": ""Plated Steelcaps"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3047.png""}, {""id"": 2021, ""name"": ""Tunneler"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/2021.png""}, {""id"": 6333, ""name"": ""Death's Dance"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/6333.png""}, {""id"": 1028, ""name"": ""Ruby Crystal"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/1028.png""}, {""id"": 2052, ""name"": ""Poro-Snax"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/2052.png""}]","[{""id"": 4, ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/spell/SummonerFlash.png""}, {""id"": 32, ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/spell/SummonerSnowball.png""}]",False,
Kashtanov,https://ddragon.leagueoflegends.com/cdn/16.2.1/img/profileicon/1211.png,RU_540634195,2025-10-25 01:41:26.667,1791,Kled,https://ddragon.leagueoflegends.com/cdn/16.2.1/img/champion/Kled.png,True,5,6,6,1.83,0.28,14551,487.5,241,8.1,37706,1263.2,17814,0.32,13,8,0,"[{""id"": 1055, ""name"": ""Doran's Blade"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/1055.png""}, {""id"": 3174, ""name"": ""Armored Advance"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3174.png""}, {""id"": 3748, ""name"": ""Titanic Hydra"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3748.png""}, {""id"": 3071, ""name"": ""Black Cleaver"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3071.png""}, {""id"": 2501, ""name"": ""Overlord's Bloodmail"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/2501.png""}, {""id"": 3082, ""name"": ""Warden's Mail"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3082.png""}, {""id"": 3363, ""name"": ""Farsight Alteration"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3363.png""}]","[{""id"": 4, ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/spell/SummonerFlash.png""}, {""id"": 12, ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/spell/SummonerTeleport.png""}]",False,
Kashtanov,https://ddragon.leagueoflegends.com/cdn/16.2.1/img/profileicon/1211.png,RU_540631355,2025-10-25 00:47:04.579,1922,Smolder,https://ddragon.leagueoflegends.com/cdn/16.2.1/img/champion/Smolder.png,True,10,4,3,3.25,0.48,16013,499.9,260,8.1,46198,1442.2,24014,0.36,24,12,0,"[{""id"": 1055, ""name"": ""Doran's Blade"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/1055.png""}, {""id"": 3508, ""name"": ""Essence Reaver"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3508.png""}, {""id"": 3170, ""name"": ""Swiftmarch"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3170.png""}, {""id"": 3161, ""name"": ""Spear of Shojin"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3161.png""}, {""id"": 6695, ""name"": ""Serpent's Fang"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/6695.png""}, {""id"": 3031, ""name"": ""Infinity Edge"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3031.png""}, {""id"": 3363, ""name"": ""Farsight Alteration"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3363.png""}]","[{""id"": 4, ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/spell/SummonerFlash.png""}, {""id"": 12, ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/spell/SummonerTeleport.png""}]",False,
Kashtanov,https://ddragon.leagueoflegends.com/cdn/16.2.1/img/profileicon/1211.png,RU_540627601,2025-10-25 00:00:13.830,2486,Darius,https://ddragon.leagueoflegends.com/cdn/16.2.1/img/champion/Darius.png,True,20,4,11,7.75,0.52,21681,523.3,234,5.6,63860,1541.3,25174,0.27,22,14,0,"[{""id"": 3742, ""name"": ""Dead Man's Plate"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3742.png""}, {""id"": 3174, ""name"": ""Armored Advance"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3174.png""}, {""id"": 6631, ""name"": ""Stridebreaker"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/6631.png""}, {""id"": 3053, ""name"": ""Sterak's Gage"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3053.png""}, {""id"": 3161, ""name"": ""Spear of Shojin"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3161.png""}, {""id"": 4401, ""name"": ""Force of Nature"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/4401.png""}, {""id"": 3363, ""name"": ""Farsight Alteration"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3363.png""}]","[{""id"": 4, ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/spell/SummonerFlash.png""}, {""id"": 6, ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/spell/SummonerHaste.png""}]",False,
Kashtanov,https://ddragon.leagueoflegends.com/cdn/16.2.1/img/profileicon/1211.png,RU_540624812,2025-10-24 23:25:24.241,1629,Graves,https://ddragon.leagueoflegends.com/cdn/16.2.1/img/champion/Graves.png,False,4,8,4,1.0,0.35,11067,407.6,200,7.4,19389,714.1,3576,0.27,17,9,0,"[{""id"": 3031, ""name"": ""Infinity Edge"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3031.png""}, {""id"": 6695, ""name"": ""Serpent's Fang"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/6695.png""}, {""id"": 3111, ""name"": ""Mercury's Treads"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3111.png""}, {""id"": 6676, ""name"": ""The Collector"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/6676.png""}, {""id"": 3340, ""name"": ""Stealth Ward"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3340.png""}]","[{""id"": 4, ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/spell/SummonerFlash.png""}, {""id"": 14, ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/spell/SummonerDot.png""}]",False,
Kashtanov,https://ddragon.leagueoflegends.com/cdn/16.2.1/img/profileicon/1211.png,RU_540621264,2025-10-24 22:35:59.140,2098,Jax,https://ddragon.leagueoflegends.com/cdn/16.2.1/img/champion/Jax.png,False,6,5,6,2.4,0.48,14869,425.2,240,6.9,38328,1096.1,44264,0.3,20,12,0,"[{""id"": 3111, ""name"": ""Mercury's Treads"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3111.png""}, {""id"": 1029, ""name"": ""Cloth Armor"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/1029.png""}, {""id"": 3078, ""name"": ""Trinity Force"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3078.png""}, {""id"": 3157, ""name"": ""Zhonya's Hourglass"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3157.png""}, {""id"": 6610, ""name"": ""Sundered Sky"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/6610.png""}, {""id"": 1036, ""name"": ""Long Sword"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/1036.png""}, {""id"": 3340, ""name"": ""Stealth Ward"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3340.png""}]","[{""id"": 4, ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/spell/SummonerFlash.png""}, {""id"": 12, ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/spell/SummonerTeleport.png""}]",False,
Kashtanov,https://ddragon.leagueoflegends.com/cdn/16.2.1/img/profileicon/1211.png,RU_540616554,2025-10-24 22:00:28.622,1105,Sett,https://ddragon.leagueoflegends.com/cdn/16.2.1/img/champion/Sett.png,False,3,7,4,1.0,0.7,6996,379.9,119,6.5,18146,985.3,797,0.45,7,5,0,"[{""id"": 1055, ""name"": ""Doran's Blade"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/1055.png""}, {""id"": 2021, ""name"": ""Tunneler"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/2021.png""}, {""id"": 6631, ""name"": ""Stridebreaker"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/6631.png""}, {""id"": 3111, ""name"": ""Mercury's Treads"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3111.png""}, {""id"": 3340, ""name"": ""Stealth Ward"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3340.png""}]","[{""id"": 4, ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/spell/SummonerFlash.png""}, {""id"": 12, ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/spell/SummonerTeleport.png""}]",False,
Kashtanov,https://ddragon.leagueoflegends.com/cdn/16.2.1/img/profileicon/1211.png,RU_540267994,2025-10-20 18:49:55.492,2044,JarvanIV,https://ddragon.leagueoflegends.com/cdn/16.2.1/img/champion/JarvanIV.png,True,10,4,16,6.5,0.54,15580,457.3,226,6.6,36765,1079.2,7940,0.24,22,11,0,"[{""id"": 3065, ""name"": ""Spirit Visage"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3065.png""}, {""id"": 6692, ""name"": ""Eclipse"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/6692.png""}, {""id"": 3121, ""name"": ""Fimbulwinter"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3121.png""}, {""id"": 3173, ""name"": ""Chainlaced Crushers"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3173.png""}, {""id"": 3071, ""name"": ""Black Cleaver"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3071.png""}, {""id"": 3133, ""name"": ""Caulfield's Warhammer"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3133.png""}, {""id"": 3364, ""name"": ""Oracle Lens"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3364.png""}]","[{""id"": 4, ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/spell/SummonerFlash.png""}, {""id"": 12, ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/spell/SummonerTeleport.png""}]",False,
Kashtanov,https://ddragon.leagueoflegends.com/cdn/16.2.1/img/profileicon/1211.png,RU_540264787,2025-10-20 18:15:38.785,1581,Xerath,https://ddragon.leagueoflegends.com/cdn/16.2.1/img/champion/Xerath.png,True,11,3,8,6.33,0.56,13620,516.9,187,7.1,28245,1071.9,7584,0.32,16,9,0,"[{""id"": 3175, ""name"": ""Spellslinger's Shoes"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3175.png""}, {""id"": 6655, ""name"": ""Luden's Echo"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/6655.png""}, {""id"": 3041, ""name"": ""Mejai's Soulstealer"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3041.png""}, {""id"": 1026, ""name"": ""Blasting Wand"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/1026.png""}, {""id"": 4628, ""name"": ""Horizon Focus"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/4628.png""}, {""id"": 3089, ""name"": ""Rabadon's Deathcap"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3089.png""}, {""id"": 3363, ""name"": ""Farsight Alteration"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3363.png""}]","[{""id"": 4, ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/spell/SummonerFlash.png""}, {""id"": 12, ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/spell/SummonerTeleport.png""}]",False,
Kashtanov,https://ddragon.leagueoflegends.com/cdn/16.2.1/img/profileicon/1211.png,RU_540261615,2025-10-20 17:38:29.227,1735,Singed,https://ddragon.leagueoflegends.com/cdn/16.2.1/img/champion/Singed.png,False,8,9,5,1.44,0.65,13763,476.0,202,7.0,32636,1128.6,2689,0.3,18,9,0,"[{""id"": 1082, ""name"": ""Dark Seal"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/1082.png""}, {""id"": 3116, ""name"": ""Rylai's Crystal Scepter"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3116.png""}, {""id"": 4401, ""name"": ""Force of Nature"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/4401.png""}, {""id"": 3009, ""name"": ""Boots of Swiftness"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3009.png""}, {""id"": 6653, ""name"": ""Liandry's Torment"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/6653.png""}, {""id"": 8010, ""name"": ""Bloodletter's Curse"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/8010.png""}, {""id"": 3340, ""name"": ""Stealth Ward"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3340.png""}]","[{""id"": 4, ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/spell/SummonerFlash.png""}, {""id"": 14, ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/spell/SummonerDot.png""}]",False,
Kashtanov,https://ddragon.leagueoflegends.com/cdn/16.2.1/img/profileicon/1211.png,RU_540255822,2025-10-20 16:52:10.974,1710,Gragas,https://ddragon.leagueoflegends.com/cdn/16.2.1/img/champion/Gragas.png,True,3,6,12,2.5,0.44,9820,344.6,187,6.6,27048,949.1,6622,0.22,20,9,0,"[{""id"": 1056, ""name"": ""Doran's Ring"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/1056.png""}, {""id"": 3802, ""name"": ""Lost Chapter"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3802.png""}, {""id"": 3152, ""name"": ""Hextech Rocketbelt"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3152.png""}, {""id"": 1082, ""name"": ""Dark Seal"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/1082.png""}, {""id"": 3158, ""name"": ""Ionian Boots of Lucidity"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3158.png""}, {""id"": 8010, ""name"": ""Bloodletter's Curse"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/8010.png""}, {""id"": 3340, ""name"": ""Stealth Ward"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3340.png""}]","[{""id"": 4, ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/spell/SummonerFlash.png""}, {""id"": 12, ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/spell/SummonerTeleport.png""}]",False,
